PIB,X1,X2,X3
2.530316168,-0.181171544,0.18850213,6
2.530316168,-0.247537212,0.18850213,6
2.389430276,-0.139205143,-1.158281877,7
2.389430276,-0.444681509,-1.971720745,7
2.389430276,-0.237777486,0.170996272,7
2.389430276,-0.841898187,0.170996272,7
2.389430276,-1.062465982,0.170996272,7
2.389430276,-1.108336333,0.170996272,7
2.389430276,-1.664635049,0.170996272,7
2.389430276,-0.939494568,-1.158281877,7
2.389430276,-1.583630232,-1.971720745,7
2.389430276,-2.006221943,0.170996272,7
2.389430276,-2.331217664,0.170996272,7
2.389430276,-1.508480899,0.170996272,7
2.389430276,-0.984388565,0.170996272,7
2.389430276,-1.238139292,0.170996272,7
2.389430276,-1.992558854,-1.158281877,7
2.389430276,-2.38489562,-1.971720745,7
2.389430276,-1.64316377,0.170996272,7
2.389430276,-2.089178881,0.170996272,7
2.389430276,-1.266442116,0.170996272,7
2.389430276,-0.197762913,0.170996272,7
2.389430276,-0.265104348,0.170996272,7
2.389430276,-0.539349904,-1.158281877,7
2.389430276,-0.913143961,-1.971720745,7
2.389430276,-0.872153327,0.170996272,7
2.389430276,-0.772605021,0.170996272,7
2.389430276,-0.731614582,0.170996272,7
2.389430276,-0.391003651,0.170996272,7
2.389430276,-0.779436761,0.170996272,7
2.389430276,-1.679274394,-1.158281877,7
2.389430276,-1.192269136,-1.971720745,7
2.389430276,-1.239115352,0.170996272,7
2.389430276,-1.130783478,0.328548994,8
2.389430276,-1.272298088,0.328548994,8
2.389430276,-1.444067352,0.328548994,8
2.389430276,-0.98926877,0.328548994,8
2.389430276,-0.739422089,-1.042125361,8
2.389430276,-0.60766779,-1.880896235,8
2.389430276,-0.816523251,0.328548994,8
2.389430276,-0.459321049,0.328548994,8
2.389430276,-0.51397487,0.328548994,8
2.389430276,-0.992196463,0.328548994,8
2.389430276,-0.98438876,0.328548994,8
2.389430276,-0.964869601,-1.042125361,8
2.389430276,-0.829210865,-1.880896235,8
2.389430276,-0.734541885,0.328548994,8
2.389430276,-0.609618837,-1.880896235,8
2.389430276,-1.259610376,0.328548994,8
2.389430276,-0.41149887,0.328548994,8
2.389430276,-0.602787488,0.328548994,8
2.389430276,-1.118095863,-1.042125361,8
2.389430276,-1.252778637,-1.880896235,8
2.389430276,-1.305480727,0.328548994,8
2.389430276,-0.918023678,0.328548994,8
2.389430276,-1.135663097,0.328548994,8
2.389430276,-0.895576338,0.328548994,8
2.389430276,-0.880936993,0.328548994,8
2.389430276,-0.668177291,-1.042125361,8
2.389430276,-1.066369833,-1.880896235,8
2.389430276,-1.41674049,0.328548994,8
2.389430276,-1.466514497,0.328548994,8
2.389430276,-1.623644513,0.328548994,8
2.389430276,-1.073201378,0.328548994,8
2.389430276,-0.626210498,0.36356071,9
2.389430276,-0.784316477,-1.016312801,9
2.389430276,-1.175677866,-1.86071301,9
2.389430276,-1.518240722,0.36356071,9
2.389430276,-1.263514325,0.36356071,9
2.389430276,-1.016595729,0.36356071,9
2.389430276,-1.714409251,0.36356071,9
2.389430276,-1.276201842,0.36356071,9
2.389430276,-1.101504398,-1.016312801,9
2.389430276,-1.570942813,-1.86071301,9
2.389430276,-0.84580194,0.36356071,9
2.389430276,-1.041970958,0.36356071,9
2.389430276,-1.033186999,0.36356071,9
2.389430276,-1.116143645,0.36356071,9
2.389430276,-1.06246608,0.36356071,9
2.389430276,-0.448585361,-1.016312801,9
2.389430276,-0.536421918,-1.86071301,9
2.389430276,-0.933638693,-1.86071301,9
2.389430276,-0.696479822,-1.86071301,9
2.389430276,-0.757965676,0.36356071,9
2.389430276,-0.937542739,0.36356071,9
2.389430276,-0.430042067,0.36356071,9
2.389430276,-0.588147948,-1.016312801,9
2.389430276,-0.382219888,-1.86071301,9
2.389430276,-0.954134108,0.36356071,9
2.389430276,-0.526662387,0.36356071,9
2.389430276,-0.296335061,0.36356071,9
2.389430276,-0.420282634,0.36356071,9
2.389430276,-0.745277964,0.36356071,9
2.389430276,-0.254368659,-1.016312801,9
2.637191939,-0.386123544,-1.668972377,10
2.637191939,-0.627187047,0.696172012,10
2.637191939,-0.316830476,0.696172012,10
2.637191939,-0.337325598,0.696172012,10
2.637191939,-0.464200571,0.696172012,10
2.637191939,-0.362700534,0.696172012,10
2.637191939,-0.873129193,-0.771093489,10
2.637191939,-0.46810452,-1.668972377,10
2.637191939,-0.700383771,-1.668972377,10
2.637191939,-0.941446786,0.696172012,10
2.637191939,-0.24168124,0.696172012,10
2.637191939,0.062819261,0.696172012,10
2.637191939,-0.02013758,0.696172012,10
2.637191939,0.324377203,-0.771093489,10
2.637191939,0.58886313,-1.668972377,10
2.637191939,-0.128469552,0.696172012,10
2.637191939,-0.406618959,0.696172012,10
2.637191939,-0.317806731,0.696172012,10
2.637191939,-0.665249207,0.696172012,10
2.637191939,-0.351964943,0.696172012,10
2.637191939,-0.272912051,-0.771093489,10
2.637191939,-0.183123373,-1.668972377,10
2.637191939,-0.305118922,0.696172012,10
2.637191939,-0.150916794,0.696172012,10
2.637191939,-0.353916771,0.696172012,10
2.637191939,-0.120661946,0.696172012,10
2.637191939,-0.131397538,-1.668972377,10
2.637191939,-0.756989811,-0.771093489,10
2.637191939,-0.66134516,-1.668972377,10
2.637191939,-0.442729486,0.696172012,10
2.637191939,-0.5578931,0.696172012,10
2.637191939,-0.10797443,-1.638697541,11
2.637191939,-0.355868891,0.748689586,11
2.637191939,-0.106998076,0.748689586,11
2.637191939,-0.322686155,-0.73237465,11
2.637191939,0.219948984,-1.638697541,11
2.637191939,0.208237723,0.748689586,11
2.637191939,0.188718271,0.748689586,11
2.637191939,0.077458704,0.748689586,11
2.637191939,0.049155684,0.748689586,11
2.637191939,0.50883408,0.748689586,11
2.637191939,0.339992608,-0.73237465,11
2.637191939,0.727449852,-1.638697541,11
2.637191939,0.645176186,0.748689586,11
2.637191939,0.062818968,0.748689586,11
2.637191939,-0.221186021,0.748689586,11
2.637191939,-0.033801254,0.748689586,11
2.637191939,-0.18995521,0.748689586,11
2.637191939,-0.364652557,-0.73237465,11
2.637191939,0.237516706,-1.638697541,11
2.637191939,0.219949277,0.748689586,11
2.637191939,0.384886801,0.748689586,11
2.637191939,0.549824714,0.748689586,11
2.637191939,0.301637269,0.748689586,11
2.637191939,0.321449412,0.748689586,11
2.637191939,1.045613736,-0.73237465,11
2.637191939,0.88165198,-1.638697541,11
2.637191939,1.185176323,0.748689586,11
2.637191939,0.877748031,0.748689586,11
2.637191939,-0.066983893,0.748689586,11
2.637191939,0.839685578,0.748689586,11
2.637191939,1.125642688,0.346054852,12
2.637191939,1.110027282,-1.029219081,12
2.637191939,0.438564854,-1.870804622,12
2.637191939,1.658518297,0.346054852,12
2.637191939,1.268133261,0.346054852,12
2.637191939,0.769416254,0.346054852,12
2.637191939,0.75087296,0.346054852,12
2.637191939,0.74404122,-1.870804622,12
2.637191939,0.751848923,-1.029219081,12
2.637191939,1.598008699,-1.870804622,12
2.637191939,1.058301252,0.346054852,12
2.637191939,0.673771897,0.346054852,12
2.637191939,0.520545732,0.346054852,12
2.637191939,0.751848923,0.346054852,12
2.637191939,0.60252661,0.346054852,12
2.637191939,0.419045597,-1.029219081,12
2.637191939,0.245324311,-1.870804622,12
2.637191939,0.723546196,0.346054852,12
2.637191939,0.812358619,0.346054852,12
2.637191939,0.460036036,0.346054852,12
2.637191939,0.190670295,0.346054852,12
2.637191939,0.443444668,0.346054852,12
2.637191939,0.475651442,-1.029219081,12
2.637191939,0.229708515,-1.870804622,12
2.637191939,0.672795934,-1.870804622,12
2.637191939,0.797719176,0.346054852,12
2.637191939,0.503954364,0.346054852,12
2.637191939,1.224214934,0.346054852,12
2.637191939,0.766488366,0.346054852,12
2.637191939,0.873844277,-1.029219081,12
2.637191939,0.895315264,-1.870804622,12
3.12023538,0.292170429,-1.578147867,1
3.12023538,0.587887167,0.853724734,1
3.12023538,0.765512403,0.853724734,1
3.12023538,0.597646796,0.853724734,1
3.12023538,0.474675479,0.853724734,1
3.12023538,0.468819507,-0.654936972,1
3.12023538,1.650710692,-1.578147867,1
3.12023538,0.370345052,0.853724734,1
3.12023538,1.790273377,0.853724734,1
3.12023538,2.021576568,0.853724734,1
3.12023538,1.679013614,0.853724734,1
3.12023538,1.092459952,0.853724734,1
3.12023538,0.994278091,-0.654936972,1
3.12023538,0.616385282,-1.578147867,1
3.12023538,1.107099394,0.853724734,1
3.12023538,1.152969647,0.853724734,1
3.12023538,0.997791557,0.853724734,1
3.12023538,1.680965539,0.853724734,1
3.12023538,2.333884674,0.853724734,1
3.12023538,2.378778964,-0.654936972,1
3.12023538,1.483821047,-1.578147867,1
3.12023538,0.88165198,0.853724734,1
3.12023538,1.116859022,0.853724734,1
3.12023538,0.99193578,0.853724734,1
3.12023538,1.16077735,0.853724734,1
3.12023538,0.428805226,0.853724734,1
3.12023538,0.851397132,-0.654936972,1
3.12023538,1.347186251,-1.578147867,1
3.12023538,1.287652518,0.853724734,1
3.12023538,1.225190897,0.853724734,1
3.12023538,1.288628481,0.853724734,1
3.12023538,1.928860099,1.028783314,2
3.12023538,1.824432076,1.028783314,2
3.12023538,2.09477378,-0.525874176,2
3.12023538,2.105509371,-1.477231745,2
3.12023538,2.127956516,1.028783314,2
3.12023538,1.149065796,1.028783314,2
3.12023538,1.089532063,1.028783314,2
3.12023538,1.021214665,1.028783314,2
3.12023538,0.299978132,1.028783314,2
3.12023538,0.797426387,-0.525874176,2
3.12023538,1.10221958,-1.477231745,2
3.12023538,1.688773242,1.028783314,2
3.12023538,1.597032736,1.028783314,2
3.12023538,1.48382095,1.028783314,2
3.12023538,1.625335658,1.028783314,2
3.12023538,1.420383463,1.028783314,2
3.12023538,1.518955709,-0.525874176,2
3.12023538,1.494556638,-1.477231745,2
3.12023538,0.863108686,1.028783314,2
3.12023538,0.820166224,1.028783314,2
3.12023538,0.121376933,1.028783314,2
3.12023538,0.815286507,1.028783314,2
3.12023538,1.503340304,1.028783314,2
3.12023538,1.620455844,-0.525874176,2
3.12023538,1.348162214,-1.477231745,2
3.12023538,1.535547077,1.028783314,2
3.12023538,1.256421707,1.028783314,2
3.12023538,0.943137638,1.028783314,2
3.12023538,1.467229679,0.941254024,3
3.12023538,1.349138176,0.941254024,3
3.12023538,1.173464867,-0.590405574,3
3.12023538,1.071964732,-1.527689806,3
3.12023538,1.047565564,0.941254024,3
3.12023538,1.665350134,0.941254024,3
3.12023538,1.826384001,0.941254024,3
3.12023538,1.071964732,0.941254024,3
3.12023538,-0.103094518,0.941254024,3
3.12023538,0.034515851,-0.590405574,3
3.12023538,0.277530987,-1.527689806,3
3.12023538,0.387814884,0.941254024,3
3.12023538,-0.067959954,0.941254024,3
3.12023538,0.322425179,0.941254024,3
3.12023538,-0.095286718,0.941254024,3
3.12023538,0.252155953,0.941254024,3
3.12023538,0.136016181,-0.590405574,3
3.12023538,-0.306094885,-1.527689806,3
3.12023538,-0.07967141,0.941254024,3
3.12023538,0.253132013,0.941254024,3
3.12023538,0.075506583,0.941254024,3
3.12023538,0.703050781,0.941254024,3
3.12023538,0.498098587,0.941254024,3
3.12023538,-0.076743521,-0.590405574,3
3.12023538,-0.094310755,-1.527689806,3
3.12023538,0.333160966,0.941254024,3
3.12023538,0.375964646,0.941254024,3
3.12023538,0.624560923,0.941254024,3
3.12023538,0.452796832,0.941254024,3
3.12023538,0.429252314,-1.527689806,3
3.12023538,0.421395716,-1.527689806,3
3.023459054,0.375907064,-1.699247214,4
3.023459054,0.4408976,0.643654438,4
3.023459054,0.414564952,0.643654438,4
3.023459054,0.437339045,0.643654438,4
3.023459054,-0.43393567,0.643654438,4
3.023459054,-0.872764475,0.643654438,4
3.023459054,-0.710133738,-0.809812328,4
3.023459054,0.087135278,-1.699247214,4
3.023459054,0.457114004,0.643654438,4
3.023459054,0.028030968,0.643654438,4
3.023459054,-0.574366182,0.643654438,4
3.023459054,-0.724062777,0.643654438,4
3.023459054,-0.860939222,0.643654438,4
3.023459054,-0.061058628,-0.809812328,4
3.023459054,0.18278754,-1.699247214,4
3.023459054,0.353709473,0.643654438,4
3.023459054,-0.740619791,0.643654438,4
3.023459054,-0.421957483,0.643654438,4
3.023459054,0.355416724,0.643654438,4
3.023459054,0.434152526,0.643654438,4
3.023459054,0.572776335,-0.809812328,4
3.023459054,0.000596556,-1.699247214,4
3.023459054,-0.623251574,0.643654438,4
3.023459054,-0.713387988,0.643654438,4
3.023459054,-0.216582014,0.643654438,4
3.023459054,-0.009372222,0.643654438,4
3.023459054,-0.729984334,0.643654438,4
3.023459054,-0.820026664,-0.809812328,4
3.023459054,-0.595434389,-1.699247214,4
3.023459054,-0.784985207,0.643654438,4
3.023459054,0.079968782,-1.719430439,5
3.023459054,0.113936193,0.608642722,5
3.023459054,-0.593756514,0.608642722,5
3.023459054,-0.872573382,0.608642722,5
3.023459054,-0.080589498,-0.835624887,5
3.023459054,0.327369505,-1.719430439,5
3.023459054,0.366264551,0.608642722,5
3.023459054,0.526694298,0.608642722,5
3.023459054,-0.059861902,0.608642722,5
3.023459054,-0.08631108,0.608642722,5
3.023459054,0.222258308,0.608642722,5
3.023459054,0.031953363,-0.835624887,5
3.023459054,0.153558332,-1.719430439,5
3.023459054,-0.499551604,0.608642722,5
3.023459054,-0.857526475,0.608642722,5
3.023459054,-0.983320276,0.608642722,5
3.023459054,-0.009424533,0.608642722,5
3.023459054,-0.413732069,0.608642722,5
3.023459054,-0.870473695,-0.835624887,5
3.023459054,-0.502362181,-1.719430439,5
3.023459054,-1.331485452,-1.719430439,5
3.023459054,-1.25495074,0.608642722,5
3.023459054,-1.390386175,0.608642722,5
3.023459054,-0.946435908,0.608642722,5
3.023459054,-0.507049828,0.608642722,5
3.023459054,-0.344200377,-0.835624887,5
3.023459054,-0.482108513,-1.719430439,5
3.023459054,-0.258214636,0.608642722,5
3.023459054,-0.66616671,0.608642722,5
3.023459054,-1.335032491,0.608642722,5
3.023459054,-1.21533553,0.608642722,5
3.023459054,-1.610409676,0.381066568,6
3.023459054,-2.07724065,-1.003406522,6
3.023459054,-1.948088325,-1.850621398,6
3.023459054,-1.586457694,0.381066568,6
3.023459054,-1.171778406,0.381066568,6
3.023459054,-1.410479786,0.381066568,6
3.023459054,-1.79405426,0.381066568,6
3.023459054,-1.088123166,0.381066568,6
3.023459054,-1.642422038,-1.003406522,6
3.023459054,-1.489485441,-1.850621398,6
3.023459054,-1.912008152,0.381066568,6
3.023459054,-1.429451918,0.381066568,6
3.023459054,-2.183306495,0.381066568,6
3.023459054,-1.909522179,0.381066568,6
3.023459054,-1.108370491,0.381066568,6
3.023459054,-0.142987779,-1.003406522,6
3.023459054,0.03507742,-1.850621398,6
3.023459054,-0.198127923,0.381066568,6
3.023459054,-0.806336443,0.381066568,6
3.023459054,-1.526404066,0.381066568,6
3.023459054,-0.707467309,0.381066568,6
3.023459054,-0.581694394,0.381066568,6
3.023459054,-1.547391951,-1.003406522,6
3.023459054,-2.273694424,-1.850621398,6
3.023459054,-0.686743031,0.381066568,6
3.023459054,-0.541004746,0.381066568,6
3.023459054,-0.438707543,0.381066568,6
3.023459054,-0.847750645,0.381066568,6
3.023459054,-0.474584034,0.381066568,6
3.023459054,-1.498889526,-1.003406522,6
2.786150852,-1.688292388,-1.86071301,7
2.786150852,-1.220270974,-1.86071301,7
2.786150852,-1.34494476,0.36356071,7
2.786150852,-0.721511707,0.36356071,7
2.786150852,-0.137971526,0.36356071,7
2.786150852,-0.553066964,0.36356071,7
2.786150852,-0.349422169,-1.016312801,7
2.786150852,-0.609937489,-1.86071301,7
2.786150852,-1.40160721,0.36356071,7
2.786150852,-1.785200911,0.36356071,7
2.786150852,-0.889105704,0.36356071,7
2.786150852,-0.020646154,0.36356071,7
2.786150852,0.029136734,0.36356071,7
2.786150852,-0.488114198,-1.016312801,7
2.786150852,-1.093973576,-1.86071301,7
2.786150852,-1.300334768,-1.86071301,7
2.786150852,-1.815163067,0.36356071,7
2.786150852,-1.652779443,0.36356071,7
2.786150852,-1.488809587,0.36356071,7
2.786150852,-1.842157692,0.36356071,7
2.786150852,-1.183425254,-1.016312801,7
2.786150852,-1.605003232,-1.86071301,7
2.786150852,-1.834056097,0.36356071,7
2.786150852,-1.626641207,0.36356071,7
2.786150852,-2.310257691,0.36356071,7
2.786150852,-2.086473317,0.36356071,7
2.786150852,-1.789199528,0.36356071,7
2.786150852,-1.232664531,-1.016312801,7
2.786150852,-1.156959289,-1.86071301,7
2.786150852,-1.846757326,0.36356071,7
2.786150852,-1.744946511,0.36356071,7
2.786150852,-1.58711845,0.398572426,8
2.786150852,-1.994710003,0.398572426,8
2.786150852,-0.735368525,0.398572426,8
2.786150852,-0.560469447,-0.990500242,8
2.786150852,-0.214668541,-1.840529786,8
2.786150852,-0.293118873,0.398572426,8
2.786150852,-1.096716324,0.398572426,8
2.786150852,-1.342905681,0.398572426,8
2.786150852,-1.172802094,0.398572426,8
2.786150852,-0.517427729,0.398572426,8
2.786150852,-0.616325752,-0.990500242,8
2.786150852,-0.312910716,-1.840529786,8
2.786150852,-0.721505559,0.398572426,8
2.786150852,-1.44512227,0.398572426,8
2.786150852,-1.427828794,-1.840529786,8
2.786150852,-0.936223335,0.398572426,8
2.786150852,-0.55734539,0.398572426,8
2.786150852,-1.485102392,-0.990500242,8
2.786150852,-1.411805368,-1.840529786,8
2.786150852,-1.148064364,0.398572426,8
2.786150852,-1.409081524,0.398572426,8
2.786150852,-0.912077624,0.398572426,8
2.786150852,-1.101574179,0.398572426,8
2.786150852,-1.630233336,0.398572426,8
2.786150852,-1.078234711,-0.990500242,8
2.786150852,-0.42110742,-1.840529786,8
2.786150852,-0.285517489,0.398572426,8
2.786150852,-0.537534613,0.398572426,8
2.786150852,-1.150107639,0.398572426,8
2.786150852,-0.630099905,0.398572426,8
2.786150852,-0.362947745,0.398572426,8
2.786150852,-1.064587823,-0.990500242,9
2.786150852,-0.568813539,-1.840529786,9
2.786150852,-0.867690152,0.398572426,9
2.786150852,-0.514261511,0.398572426,9
2.786150852,-0.449761689,0.398572426,9
2.786150852,-0.78620516,0.398572426,9
2.786150852,-1.2604174,0.398572426,9
2.786150852,-0.869132039,-0.990500242,9
2.786150852,-0.251330292,-1.840529786,9
2.786150852,-0.585108019,0.398572426,9
2.786150852,-0.259655157,0.398572426,9
2.786150852,-1.187390884,0.398572426,9
2.786150852,-0.623991061,0.398572426,9
2.786150852,-0.580300524,0.398572426,9
2.786150852,-0.501744787,-0.990500242,9
2.786150852,-0.451626656,-1.840529786,9
2.786150852,-0.092702563,-1.840529786,9
2.786150852,-0.557438887,-1.840529786,9
2.786150852,-0.523650566,-1.840529786,9
2.786150852,-0.162400266,0.398572426,9
2.786150852,-0.071292769,0.398572426,9
2.786150852,-0.103154052,-0.990500242,9
2.786150852,-0.491799043,-1.840529786,9
2.786150852,-0.674945105,0.398572426,9
2.786150852,-0.491931579,0.398572426,9
2.786150852,-0.476117272,0.398572426,9
2.786150852,-0.317287129,0.398572426,9
2.786150852,-0.269719286,0.398572426,9
2.786150852,-0.71114015,-0.990500242,9
2.786150852,-1.466767857,-1.840529786,9
3.114212983,-1.469815398,0.53861929,10
3.114212983,-0.638295553,0.53861929,10
3.114212983,-0.971722031,0.53861929,10
3.114212983,-0.200280702,0.53861929,10
3.114212983,-0.0262474,0.53861929,10
3.114212983,-0.30847477,-0.887250005,10
3.114212983,-0.48294462,-1.759796888,10
3.114212983,-0.660577956,0.53861929,10
3.114212983,-0.973125368,0.53861929,10
3.114212983,-0.880405669,0.53861929,10
3.114212983,-0.542321711,0.53861929,10
3.114212983,-0.716887986,0.53861929,10
3.114212983,-0.717188485,-0.887250005,10
3.114212983,-0.152617312,-1.759796888,10
3.114212983,-0.127087588,-1.759796888,10
3.114212983,-0.459058515,0.53861929,10
3.114212983,-0.603653069,0.53861929,10
3.114212983,-0.289752387,0.53861929,10
3.114212983,0.017123705,0.53861929,10
3.114212983,-0.40140478,-0.887250005,10
3.114212983,-0.26183009,-1.759796888,10
3.114212983,-0.109045451,0.53861929,10
3.114212983,0.241475211,0.53861929,10
3.114212983,-0.249117394,0.53861929,10
3.114212983,-0.384424295,0.53861929,10
3.114212983,0.138762735,0.53861929,10
3.114212983,0.433696751,-0.887250005,10
3.114212983,0.451117688,-1.759796888,10
3.114212983,0.387359012,0.53861929,10
3.114212983,-0.313651472,0.53861929,10
3.114212983,-0.180936728,0.53861929,10
3.114212983,-0.570189256,-1.628605928,11
3.114212983,-0.376681104,-1.628605928,11
3.114212983,0.045914804,-0.71946837,11
3.114212983,0.138632737,-1.628605928,11
3.114212983,-0.419596824,0.766195444,11
3.114212983,0.258671969,0.766195444,11
3.114212983,0.544682561,0.766195444,11
3.114212983,0.282466723,0.766195444,11
3.114212983,0.498749554,0.766195444,11
3.114212983,0.280882443,-0.71946837,11
3.114212983,0.445748916,-1.628605928,11
3.114212983,0.462321351,0.766195444,11
3.114212983,0.218033364,0.766195444,11
3.114212983,-0.05534622,0.766195444,11
3.114212983,-0.035195417,0.766195444,11
3.114212983,-0.478225449,0.766195444,11
3.114212983,-0.012581383,-0.71946837,11
3.114212983,0.236171634,-1.628605928,11
3.114212983,0.320333301,0.766195444,11
3.114212983,0.61034212,0.766195444,11
3.114212983,0.345896988,0.766195444,11
3.114212983,-0.174528849,0.766195444,11
3.114212983,0.508872533,0.766195444,11
3.114212983,0.63610139,-0.71946837,11
3.114212983,0.73987259,-1.628605928,11
3.114212983,0.655265104,0.766195444,11
3.114212983,0.626945297,0.766195444,11
3.114212983,0.627533705,0.766195444,11
3.114212983,0.497695514,0.766195444,11
3.114212983,0.597989456,0.766195444,11
3.114212983,1.099258313,-0.629124413,12
3.114212983,1.725303628,-1.557964643,12
3.114212983,1.362845672,0.88873645,12
3.114212983,1.113993595,0.88873645,12
3.114212983,1.709700813,0.88873645,12
3.114212983,2.341481569,0.88873645,12
3.114212983,1.535216226,0.88873645,12
3.114212983,0.860766375,-1.557964643,12
3.114212983,0.766439567,-1.557964643,12
3.114212983,0.438888874,0.88873645,12
3.114212983,0.531466756,0.88873645,12
3.114212983,0.271427608,0.88873645,12
3.114212983,-0.184042534,0.88873645,12
3.114212983,0.297707749,0.88873645,12
3.114212983,0.209593531,-0.629124413,12
3.114212983,0.960324344,-1.557964643,12
3.114212983,0.917311222,0.88873645,12
3.114212983,1.138376758,0.88873645,12
3.114212983,0.62836913,0.88873645,12
3.114212983,1.157880692,0.88873645,12
3.114212983,1.181899137,0.88873645,12
3.114212983,0.964856715,-0.629124413,12
3.114212983,1.330708094,-1.557964643,12
3.114212983,1.699667915,0.88873645,12
3.114212983,1.633834342,-1.557964643,12
3.114212983,0.789690906,0.88873645,12
3.114212983,0.884501791,0.88873645,12
3.114212983,0.592513231,0.88873645,12
